7.35	1.21734E-09	1.21734E-09
7.45	4.86045E-09	2.43023E-09
7.55	6.0685E-09	2.71392E-09
7.65	3.63926E-09	2.10112E-09
7.75	1.21327E-09	1.21327E-09
7.85	1.21427E-09	1.21427E-09
7.95	3.64826E-09	2.10632E-09
8.05	3.64126E-09	2.10228E-09
8.15	8.50765E-09	3.21558E-09
8.25	7.30732E-09	2.98321E-09
8.35	7.32759E-09	2.99148E-09
8.45	2.45097E-09	1.7331E-09
8.55	1.10747E-08	3.69156E-09
8.65	9.89067E-09	3.49688E-09
8.75	1.1186E-08	3.72866E-09
8.85	7.501E-09	3.06227E-09
8.95	6.29073E-09	2.81331E-09
9.05	6.22723E-09	2.78491E-09
9.15	7.51781E-09	3.06914E-09
9.25	6.30609E-09	2.82018E-09
9.35	1.01615E-08	3.59263E-09
9.45	7.67924E-09	3.13504E-09
9.55	1.03222E-08	3.64944E-09
9.65	1.30139E-08	4.11534E-09
9.75	3.93958E-09	2.27451E-09
9.85	6.62836E-09	2.9643E-09
9.95	4.01654E-09	2.31895E-09
10.05	3.95116E-09	2.2812E-09
10.15	5.31727E-09	2.65863E-09
10.25	5.36878E-09	2.68439E-09
10.35	8.13406E-09	3.32072E-09
10.45	5.47897E-09	2.73949E-09
10.55	5.53865E-09	2.76933E-09
10.65	8.40101E-09	3.4297E-09
10.75	1.27487E-08	4.24956E-09
10.85	1.14675E-08	4.05439E-09
10.95	1.01585E-08	3.83954E-09
11.05	4.40953E-09	2.54584E-09
11.15	8.93415E-09	3.64735E-09
11.25	7.54526E-09	3.37436E-09
11.35	7.64813E-09	3.42036E-09
11.45	9.30995E-09	3.80077E-09
11.55	6.29567E-09	3.14783E-09
11.65	1.4376E-08	4.79201E-09
11.75	1.29703E-08	4.58568E-09
11.85	9.87448E-09	4.03124E-09
11.95	1.00262E-08	4.0932E-09
12.05	1.18801E-08	4.49026E-09
12.15	8.61895E-09	3.85453E-09
12.25	1.57611E-08	5.25372E-09
12.35	1.24565E-08	4.70811E-09
12.45	1.80826E-09	1.80826E-09
12.55	9.18911E-09	4.10951E-09
12.65	1.30774E-08	4.94277E-09
12.75	1.13943E-08	4.6517E-09
12.85	7.72275E-09	3.86138E-09
12.95	1.17768E-08	4.80787E-09
13.05	3.99141E-09	2.82235E-09
13.15	4.05881E-09	2.87001E-09
13.25	1.03178E-08	4.61427E-09
13.35	8.39398E-09	4.19699E-09
13.45	1.7071E-08	6.03553E-09
13.55	1.95304E-08	6.51014E-09
13.65	8.82932E-09	4.41466E-09
13.75	1.79549E-08	6.34804E-09
13.85	1.59752E-08	6.03805E-09
13.95	6.96228E-09	4.01967E-09
14.05	9.44043E-09	4.72022E-09
14.15	1.44014E-08	5.87937E-09
14.25	2.68486E-08	8.09515E-09
14.35	1.48926E-08	6.07987E-09
14.45	1.5145E-08	6.18294E-09
14.55	1.28333E-08	5.73925E-09
14.65	1.30496E-08	5.83596E-09
14.75	1.32696E-08	5.93438E-09
14.85	2.15868E-08	7.63209E-09
14.95	1.09741E-08	5.48705E-09
15.05	2.51052E-08	8.36841E-09
15.15	1.4179E-08	6.34107E-09
15.25	2.30632E-08	8.15409E-09
15.35	2.93075E-08	9.26782E-09
15.45	1.7874E-08	7.29703E-09
15.55	1.514E-08	6.77082E-09
15.65	1.53887E-08	6.88206E-09
15.75	2.18977E-08	8.27652E-09
15.85	1.58957E-08	7.10877E-09
15.95	1.61538E-08	7.22424E-09
16.05	2.29821E-08	8.68639E-09
16.15	1.00078E-08	5.77801E-09
16.25	1.35578E-08	6.7789E-09
16.35	2.06624E-08	8.43538E-09
16.45	1.74937E-08	7.82343E-09
16.55	1.77724E-08	7.94811E-09
16.65	1.44439E-08	7.22196E-09
16.75	1.10047E-08	6.35356E-09
16.85	1.49063E-08	7.45313E-09
16.95	1.89247E-08	8.4634E-09
17.05	3.07495E-08	1.08716E-08
17.15	3.51415E-08	1.17138E-08
17.25	2.37934E-08	9.71361E-09
17.35	2.81907E-08	1.06551E-08
17.45	2.4538E-08	1.00176E-08
17.55	1.66113E-08	8.30565E-09
17.65	3.37339E-08	1.19267E-08
17.75	2.56883E-08	1.04872E-08
17.85	1.7387E-08	8.69349E-09
17.95	3.08901E-08	1.16753E-08
18.05	1.34403E-08	7.75973E-09
18.15	2.27366E-08	1.01681E-08
18.25	2.76938E-08	1.1306E-08
18.35	2.34235E-08	1.04753E-08
18.45	2.8527E-08	1.16461E-08
18.55	1.44643E-08	8.35095E-09
18.65	2.44454E-08	1.09324E-08
18.75	4.46174E-08	1.48725E-08
18.85	3.01598E-08	1.23127E-08
18.95	1.52895E-08	8.82737E-09
19.05	1.54991E-08	8.9484E-09
19.15	3.14305E-08	1.28315E-08
19.25	3.18629E-08	1.3008E-08
19.35	2.69199E-08	1.2039E-08
19.45	1.0915E-08	7.71808E-09
19.55	3.87224E-08	1.46356E-08
19.65	4.48483E-08	1.58563E-08
19.75	5.11357E-08	1.70453E-08
19.85	5.18238E-08	1.72746E-08
19.95	1.16707E-08	8.25247E-09
