7.45	3.03779E-08	6.07557E-09
7.55	4.49068E-08	7.38264E-09
7.65	3.76057E-08	6.75416E-09
7.75	4.4891E-08	7.38005E-09
7.85	2.91425E-08	5.94868E-09
7.95	3.89148E-08	6.8792E-09
8.05	4.73363E-08	7.57988E-09
8.15	2.79537E-08	5.82876E-09
8.25	3.77545E-08	6.78089E-09
8.35	2.80891E-08	5.85698E-09
8.45	5.26959E-08	8.03606E-09
8.55	5.16818E-08	7.97468E-09
8.65	3.21447E-08	6.30409E-09
8.75	3.35579E-08	6.45823E-09
8.85	3.87552E-08	6.96061E-09
8.95	3.77444E-08	6.89114E-09
9.05	5.47996E-08	8.26135E-09
9.15	4.76126E-08	7.72381E-09
9.25	3.40529E-08	6.55348E-09
9.35	4.06459E-08	7.18524E-09
9.45	5.11948E-08	8.09462E-09
9.55	4.38692E-08	7.5235E-09
9.65	2.99319E-08	6.24123E-09
9.75	3.15166E-08	6.43329E-09
9.85	5.30268E-08	8.3843E-09
9.95	3.07934E-08	6.42088E-09
10.05	3.95116E-08	7.21379E-09
10.15	3.45623E-08	6.77823E-09
10.25	4.29504E-08	7.5926E-09
10.35	5.55826E-08	8.68055E-09
10.45	3.97226E-08	7.3763E-09
10.55	3.04626E-08	6.49465E-09
10.65	4.90059E-08	8.28349E-09
10.75	4.39121E-08	7.88683E-09
10.85	4.01364E-08	7.58506E-09
10.95	3.33779E-08	6.95979E-09
11.05	3.82159E-08	7.49475E-09
11.15	3.72256E-08	7.44511E-09
11.25	3.16901E-08	6.91535E-09
11.35	3.05925E-08	6.84069E-09
11.45	3.56881E-08	7.44149E-09
11.55	5.03655E-08	8.90342E-09
11.65	4.15307E-08	8.14485E-09
11.75	3.72894E-08	7.7754E-09
11.85	3.78521E-08	7.89272E-09
11.95	4.1776E-08	8.3552E-09
12.05	5.0915E-08	9.29574E-09
12.15	4.999E-08	9.2829E-09
12.25	5.07859E-08	9.43071E-09
12.35	4.98262E-08	9.41626E-09
12.45	4.52064E-08	9.04129E-09
12.55	6.61617E-08	1.10269E-08
12.65	5.41778E-08	1.00605E-08
12.75	4.74761E-08	9.49521E-09
12.85	4.63366E-08	9.45841E-09
12.95	5.49585E-08	1.03862E-08
13.05	3.99141E-08	8.92507E-09
13.15	3.04411E-08	7.85986E-09
13.25	4.95254E-08	1.01093E-08
13.35	6.2955E-08	1.14939E-08
13.45	5.76148E-08	1.1088E-08
13.55	5.64211E-08	1.10651E-08
13.65	6.18054E-08	1.16801E-08
13.75	5.16204E-08	1.07636E-08
13.85	4.33613E-08	9.94779E-09
13.95	5.80189E-08	1.16038E-08
14.05	5.19224E-08	1.10699E-08
14.15	5.76057E-08	1.17587E-08
14.25	5.61379E-08	1.17056E-08
14.35	6.45344E-08	1.26562E-08
14.45	5.04833E-08	1.12884E-08
14.55	4.61998E-08	1.08894E-08
14.65	6.78578E-08	1.3308E-08
14.75	6.63482E-08	1.32696E-08
14.85	4.31734E-08	1.07934E-08
14.95	7.68189E-08	1.45174E-08
15.05	6.69472E-08	1.36655E-08
15.15	7.94026E-08	1.50057E-08
15.25	4.32435E-08	1.11654E-08
15.35	6.15456E-08	1.34304E-08
15.45	6.55378E-08	1.39727E-08
15.55	8.17558E-08	1.57339E-08
15.65	5.53992E-08	1.30578E-08
15.75	3.75389E-08	1.08365E-08
15.85	7.62991E-08	1.55745E-08
15.95	7.43077E-08	1.54942E-08
16.05	5.58135E-08	1.35368E-08
16.15	4.33671E-08	1.20279E-08
16.25	6.43995E-08	1.47743E-08
16.35	7.23181E-08	1.57811E-08
16.45	6.64758E-08	1.52506E-08
16.55	7.10897E-08	1.58962E-08
16.65	7.94417E-08	1.6937E-08
16.75	7.33645E-08	1.64048E-08
16.85	7.45313E-08	1.66657E-08
16.95	9.08385E-08	1.85423E-08
17.05	1.0378E-07	1.99724E-08
17.15	5.46645E-08	1.46097E-08
17.25	9.51733E-08	1.94272E-08
17.35	8.85993E-08	1.88894E-08
17.45	1.02242E-07	2.04483E-08
17.55	8.72094E-08	1.90307E-08
17.65	8.43346E-08	1.88578E-08
17.75	1.32723E-07	2.38377E-08
17.85	8.69349E-08	1.94393E-08
17.95	9.26702E-08	2.02223E-08
18.05	1.34403E-07	2.45384E-08
18.15	5.91151E-08	1.63956E-08
18.25	1.24622E-07	2.39836E-08
18.35	9.83785E-08	2.1468E-08
18.45	7.13174E-08	1.84141E-08
18.55	8.1964E-08	1.98793E-08
18.65	1.22227E-07	2.44454E-08
18.75	7.43623E-08	1.92003E-08
18.85	5.52928E-08	1.66714E-08
18.95	6.62543E-08	1.83757E-08
19.05	8.26615E-08	2.06654E-08
19.15	1.51914E-07	2.82097E-08
19.25	8.49672E-08	2.12419E-08
19.35	9.15275E-08	2.21988E-08
19.45	6.54901E-08	1.89054E-08
19.55	8.8508E-08	2.2127E-08
19.65	7.28785E-08	2.02129E-08
19.75	1.36362E-07	2.78348E-08
19.85	1.03647E-07	2.443E-08
19.95	8.75308E-08	2.26003E-08
