17.55	2.34837E-08	1.66055E-08
17.65	0	0
17.75	2.42106E-08	1.71195E-08
17.85	4.91605E-08	2.45803E-08
17.95	3.74312E-08	2.16109E-08
18.05	2.53342E-08	1.7914E-08
18.15	1.28572E-08	1.28572E-08
18.25	2.61008E-08	1.8456E-08
18.35	1.32456E-08	1.32456E-08
18.45	2.6886E-08	1.90113E-08
18.55	2.72645E-08	1.92789E-08
18.65	1.38235E-08	1.38235E-08
18.75	5.60677E-08	2.80339E-08
18.85	1.42124E-08	1.42124E-08
18.95	1.44099E-08	1.44099E-08
19.05	5.843E-08	2.9215E-08
19.15	4.44337E-08	2.56538E-08
19.25	0	0
19.35	3.04457E-08	2.15284E-08
19.45	1.54307E-08	1.54307E-08
19.55	4.6922E-08	2.70904E-08
19.65	6.34026E-08	3.17013E-08
19.75	6.4259E-08	3.21295E-08
19.85	6.51236E-08	3.25618E-08
19.95	6.59965E-08	3.29983E-08
